"","V11","V1","V2","V5"
"1589",39927479,"2022/01/29","20:01:39.23",0.48
"1590",39927487,"2022/01/29","20:10:06.04",1.19
"1591",39927503,"2022/01/29","20:28:02.57",1.2
"1592",39927511,"2022/01/29","20:38:28.28",0.58
"1593",39927535,"2022/01/29","20:52:00.44",0.99
"1594",39927567,"2022/01/29","21:40:40.51",0.75
"1595",39927575,"2022/01/29","21:54:56.87",1.29
"1596",39927591,"2022/01/29","22:51:13.88",0.26
"1597",39927599,"2022/01/29","22:56:38.03",0.66
"1598",39927607,"2022/01/29","23:06:47.94",0.6
"1599",39927615,"2022/01/29","23:07:54.50",1.23
"1600",39927623,"2022/01/29","23:16:27.63",1.05
"1601",39927671,"2022/01/30","00:42:22.30",0.61
"1602",39927703,"2022/01/30","02:03:32.00",0.93
"1603",39927711,"2022/01/30","02:19:09.86",0.93
"1604",39927759,"2022/01/30","03:51:41.65",0.33
"1605",39927767,"2022/01/30","04:20:47.22",0.14
"1606",39927783,"2022/01/30","06:32:33.94",1.1
"1607",39927791,"2022/01/30","06:47:04.17",1.23
"1608",39927815,"2022/01/30","07:16:50.69",2.47
"1609",39927831,"2022/01/30","08:24:11.95",1.14
"1610",39927839,"2022/01/30","08:34:03.17",1.89
"1611",39927847,"2022/01/30","08:37:57.52",1.39
"1612",39927863,"2022/01/30","12:20:46.90",1.05
"1613",39927879,"2022/01/30","12:41:43.98",1.01
"1614",39927887,"2022/01/30","13:00:13.64",1.62
"1615",39927919,"2022/01/30","13:29:43.38",1.57
"1616",39927927,"2022/01/30","13:49:54.59",0.97
"1617",39927943,"2022/01/30","13:52:47.86",1.29
"1618",39927951,"2022/01/30","14:24:46.73",1.2
"1619",39927959,"2022/01/30","14:30:56.57",0.52
"1620",39927975,"2022/01/30","15:07:48.82",0.51
"1621",39927983,"2022/01/30","15:43:00.68",0.1
"1622",39928015,"2022/01/30","16:07:29.67",0.29
"1623",39928023,"2022/01/30","16:12:54.52",1.33
"1624",39928039,"2022/01/30","16:29:02.31",1.29
"1625",39928047,"2022/01/30","16:33:30.42",1.19
"1626",39928055,"2022/01/30","16:52:35.02",1.31
"1627",39928087,"2022/01/30","17:46:26.97",4
"1628",39928095,"2022/01/30","17:50:09.08",1.09
"1629",39928103,"2022/01/30","17:52:32.91",0.78
"1630",39928111,"2022/01/30","17:59:07.13",1.94
"1631",39928119,"2022/01/30","17:59:45.60",1.09
"1632",39928127,"2022/01/30","18:09:44.98",1.08
"1633",39928151,"2022/01/30","18:53:33.33",2.4
"1634",39928167,"2022/01/30","19:29:30.02",0.71
"1635",39928183,"2022/01/30","19:30:27.96",1.03
"1636",39928191,"2022/01/30","19:50:47.11",0.81
"1637",39928207,"2022/01/30","20:04:02.12",0.73
"1638",39928247,"2022/01/30","21:23:03.14",1.22
"1639",39928303,"2022/01/30","22:15:05.05",0.32
"1640",39928311,"2022/01/30","22:17:10.58",0.98
"1641",39928319,"2022/01/30","22:24:32.01",1.27
"1642",39928327,"2022/01/30","22:30:37.54",1.04
"1643",39928335,"2022/01/30","22:45:42.39",1.08
"1644",39928351,"2022/01/30","22:58:41.26",0.4
"1645",39928391,"2022/01/31","00:18:05.69",1.73
"1646",39928423,"2022/01/31","01:05:23.50",1.67
"1647",39928455,"2022/01/31","01:34:28.59",0.57
"1648",39928495,"2022/01/31","03:35:51.40",0.96
"1649",39928503,"2022/01/31","03:36:35.21",0.87
"1650",37384612,"2022/01/31","04:31:44.22",0.09
"1651",39928535,"2022/01/31","05:10:59.72",1.22
"1652",39928551,"2022/01/31","05:35:53.26",0.48
"1653",39928559,"2022/01/31","05:38:40.44",0.11
"1654",39928567,"2022/01/31","05:53:34.07",0.64
"1655",39928575,"2022/01/31","06:06:30.81",1.74
"1656",39928591,"2022/01/31","06:53:26.74",1
"1657",39928623,"2022/01/31","07:36:30.88",0.72
"1658",39928631,"2022/01/31","07:36:39.54",1.2
"1659",39928639,"2022/01/31","07:38:38.63",1.52
"1660",39928655,"2022/01/31","08:35:58.28",0.95
"1661",39928671,"2022/01/31","08:55:24.78",1.47
"1662",39928679,"2022/01/31","08:57:01.65",0.77
"1663",39928695,"2022/01/31","09:48:42.57",0.46
"1664",39928703,"2022/01/31","10:34:22.75",1.01
"1665",39928711,"2022/01/31","10:58:43.57",0.51
"1666",37384948,"2022/01/31","10:58:50.50",0.33
"1667",39928735,"2022/01/31","12:20:17.90",1.79
"1668",39928743,"2022/01/31","12:22:15.26",0.86
"1669",39928751,"2022/01/31","12:22:38.30",0.98
"1670",39928767,"2022/01/31","12:41:58.29",0.73
"1671",39928775,"2022/01/31","12:49:33.69",1.29
"1672",39928791,"2022/01/31","12:58:22.56",0.64
"1673",39928815,"2022/01/31","13:43:50.14",1.11
"1674",39928831,"2022/01/31","14:15:22.13",1.07
"1675",37384620,"2022/01/31","14:33:54.50",0.57
"1676",39928839,"2022/01/31","14:34:06.96",0.47
"1677",39928847,"2022/01/31","15:14:13.19",1.43
"1678",39928863,"2022/01/31","15:39:17.74",1.53
"1679",39928887,"2022/01/31","16:24:05.22",2.03
"1680",39928903,"2022/01/31","16:36:54.00",0.16
"1681",37384628,"2022/01/31","16:37:02.33",0.29
"1682",37384636,"2022/01/31","16:37:23.95",0.38
"1683",39928935,"2022/01/31","16:47:10.78",0.43
"1684",39928959,"2022/01/31","17:06:41.98",0.73
"1685",39928967,"2022/01/31","17:29:30.75",0.09
"1686",39928983,"2022/01/31","17:34:40.93",0.67
"1687",39928991,"2022/01/31","17:42:36.37",0.81
"1688",39929039,"2022/01/31","17:59:06.01",0.62
"1689",39929063,"2022/01/31","18:26:29.59",1.04
"1690",39929103,"2022/01/31","19:32:08.55",0.82
"1691",39929111,"2022/01/31","19:41:48.87",0.49
"1692",39929119,"2022/01/31","19:50:22.79",0.92
"1693",39929127,"2022/01/31","20:02:46.16",1.4
"1694",39929143,"2022/01/31","20:26:47.91",0.96
"1695",39929151,"2022/01/31","20:37:26.97",0.56
"1696",39929183,"2022/01/31","21:00:49.56",1.14
"1697",39929207,"2022/01/31","21:07:08.20",1.13
"1698",39929223,"2022/01/31","21:31:05.04",1.71
"1699",39929263,"2022/01/31","22:23:20.04",0.74
"1700",39929271,"2022/01/31","22:26:42.84",0.91
"1701",39929279,"2022/01/31","22:27:08.92",1
"1702",39929303,"2022/01/31","22:39:12.33",1.27
"1703",39929351,"2022/01/31","23:45:28.72",2.37
"1704",39929367,"2022/01/31","23:55:49.22",0.6
"1705",39929375,"2022/02/01","00:17:46.58",1.45
"1706",39929391,"2022/02/01","00:24:28.85",1.34
"1707",39929399,"2022/02/01","00:33:03.75",0.88
"1708",39929407,"2022/02/01","00:46:24.62",0.4
"1709",39929439,"2022/02/01","01:24:24.22",2.42
"1710",39929447,"2022/02/01","01:48:44.72",0.7
"1711",39929455,"2022/02/01","01:51:05.60",0.33
"1712",39929463,"2022/02/01","02:11:12.49",0.93
"1713",39929471,"2022/02/01","02:18:10.74",0.35
"1714",39929479,"2022/02/01","02:25:29.84",0.66
"1715",39929503,"2022/02/01","02:55:50.85",0.75
"1716",39929519,"2022/02/01","03:43:20.34",0.6
"1717",39929559,"2022/02/01","04:36:55.22",1.13
"1718",39929575,"2022/02/01","04:56:38.51",0.44
"1719",37385092,"2022/02/01","04:56:47.11",0.42
"1720",39929567,"2022/02/01","04:58:27.80",0.95
"1721",37385108,"2022/02/01","04:59:54.85",0.34
"1722",37385132,"2022/02/01","04:59:57.13",0.91
"1723",39929583,"2022/02/01","04:59:58.46",0.93
"1724",37385124,"2022/02/01","05:00:01.78",0.88
"1725",37385116,"2022/02/01","05:00:06.81",0.78
"1726",39929599,"2022/02/01","05:24:07.20",0.8
"1727",39929607,"2022/02/01","05:28:58.48",1.18
"1728",39929615,"2022/02/01","05:43:09.39",1.31
"1729",39929639,"2022/02/01","06:01:51.24",0.84
"1730",39929671,"2022/02/01","06:27:24.07",0.31
"1731",39929695,"2022/02/01","07:30:10.49",1.55
"1732",37385084,"2022/02/01","08:20:58.22",0.24
"1733",39929703,"2022/02/01","08:21:17.24",0.71
"1734",39929711,"2022/02/01","08:57:40.86",0.16
"1735",39929719,"2022/02/01","09:37:54.12",1.62
"1736",39929727,"2022/02/01","10:23:49.10",0.61
"1737",39929751,"2022/02/01","12:21:41.52",1.21
"1738",39929759,"2022/02/01","12:23:20.10",1.41
"1739",39929767,"2022/02/01","12:50:45.24",1.63
"1740",39929791,"2022/02/01","14:46:51.30",0.83
"1741",39929847,"2022/02/01","16:07:09.00",0.24
"1742",39929871,"2022/02/01","16:42:11.15",0.06
"1743",39929879,"2022/02/01","17:02:30.58",0.53
"1744",39929895,"2022/02/01","17:26:16.48",3.26
"1745",39929911,"2022/02/01","17:43:22.06",1.16
"1746",39929919,"2022/02/01","17:46:18.75",0.55
"1747",39929935,"2022/02/01","18:29:27.24",0.43
"1748",39929983,"2022/02/01","19:22:11.50",1.16
"1749",37385412,"2022/02/01","19:22:26.13",1.46
"1750",37385420,"2022/02/01","19:26:18.52",1.49
"1751",39929991,"2022/02/01","19:26:30.93",2
"1752",39929999,"2022/02/01","19:29:31.05",0.71
"1753",39930015,"2022/02/01","19:55:23.13",1.35
"1754",39930031,"2022/02/01","20:19:32.13",0.93
"1755",39930119,"2022/02/01","21:53:35.53",0.65
"1756",39930231,"2022/02/01","23:41:17.63",1.49
"1757",39930271,"2022/02/02","00:38:21.99",1.48
"1758",39930287,"2022/02/02","00:47:21.22",1.35
"1759",39930327,"2022/02/02","02:08:57.97",1.3
"1760",39930335,"2022/02/02","02:53:34.49",0.74
"1761",39930343,"2022/02/02","03:39:36.21",2.72
"1762",39930351,"2022/02/02","03:47:41.75",1.36
"1763",39930367,"2022/02/02","04:27:43.97",1.28
"1764",39930375,"2022/02/02","04:43:49.64",1.16
"1765",39930399,"2022/02/02","05:15:11.75",0.51
"1766",39930407,"2022/02/02","05:30:45.39",1.31
"1767",39930511,"2022/02/02","06:50:49.14",1.1
"1768",39930519,"2022/02/02","07:01:30.50",2.02
"1769",39930527,"2022/02/02","07:07:53.09",0.93
"1770",39930535,"2022/02/02","07:14:17.45",0.71
"1771",39930551,"2022/02/02","07:44:52.17",1.44
"1772",39930567,"2022/02/02","07:46:10.76",0.51
"1773",39930575,"2022/02/02","08:21:13.77",0.96
"1774",39930583,"2022/02/02","08:25:19.69",2.23
"1775",39930591,"2022/02/02","08:28:26.11",0.42
"1776",37386204,"2022/02/02","08:28:31.66",0.77
"1777",39930607,"2022/02/02","09:28:51.87",0.39
"1778",39930615,"2022/02/02","10:00:26.67",0.47
"1779",39930631,"2022/02/02","10:01:04.53",1.54
"1780",39930623,"2022/02/02","10:01:05.74",2.25
"1781",39930639,"2022/02/02","10:06:17.66",0.63
"1782",39930647,"2022/02/02","10:13:16.79",0.87
"1783",39930655,"2022/02/02","10:26:57.37",1.01
"1784",39930663,"2022/02/02","10:44:34.02",1.54
"1785",39930671,"2022/02/02","11:08:49.97",0.22
"1786",37386044,"2022/02/02","11:08:51.09",0.31
"1787",39930679,"2022/02/02","11:53:57.18",0.8
"1788",39930703,"2022/02/02","12:09:04.23",0.55
"1789",39930711,"2022/02/02","12:10:32.14",1.17
"1790",39930727,"2022/02/02","12:40:39.80",0.91
"1791",39930735,"2022/02/02","12:46:40.17",1.5
"1792",39930743,"2022/02/02","12:54:20.98",1.53
"1793",39930775,"2022/02/02","13:10:27.69",1.48
"1794",39930783,"2022/02/02","13:15:14.07",0.96
"1795",39930791,"2022/02/02","13:17:39.78",2.54
"1796",39930799,"2022/02/02","13:19:03.17",1.37
"1797",39930815,"2022/02/02","13:45:01.12",0.77
"1798",37386212,"2022/02/02","15:34:22.69",0.65
"1799",39930935,"2022/02/02","15:34:25.29",0.51
"1800",39930943,"2022/02/02","15:35:14.25",1.15
"1801",37386220,"2022/02/02","15:45:18.22",0.62
"1802",39930967,"2022/02/02","15:45:39.62",0.78
"1803",39930999,"2022/02/02","16:02:38.56",0.22
"1804",39931007,"2022/02/02","16:07:30.26",1.15
"1805",39931015,"2022/02/02","16:08:47.60",1.81
"1806",39931023,"2022/02/02","16:11:03.66",2.12
"1807",39931031,"2022/02/02","16:14:00.06",1.2
"1808",39931039,"2022/02/02","16:18:30.69",0.99
"1809",39931047,"2022/02/02","16:23:55.83",2.51
"1810",40174416,"2022/02/02","17:47:05.50",0.23
"1811",40174592,"2022/02/02","19:00:30.44",1.44
"1812",37386252,"2022/02/02","19:21:35.01",1.24
"1813",40174600,"2022/02/02","19:21:48.23",1.21
"1814",40174608,"2022/02/02","19:49:59.52",0.62
"1815",40174656,"2022/02/02","20:29:18.80",0.62
"1816",40174672,"2022/02/02","20:56:44.22",1.39
"1817",40174688,"2022/02/02","21:11:20.10",0.94
"1818",40174744,"2022/02/02","22:03:27.85",0.94
"1819",40174832,"2022/02/02","23:38:04.40",1.26
"1820",40174840,"2022/02/02","23:39:42.71",0.77
"1821",40174872,"2022/02/03","00:01:54.37",1.98
"1822",40174888,"2022/02/03","00:05:24.05",1.5
"1823",37386380,"2022/02/03","00:05:40.26",0.75
"1824",37386372,"2022/02/03","00:21:54.20",1.67
"1825",40174904,"2022/02/03","00:22:17.72",1.17
"1826",40174920,"2022/02/03","00:30:13.15",1.56
"1827",40174928,"2022/02/03","01:55:30.11",0.99
"1828",40174936,"2022/02/03","02:15:12.07",1.76
"1829",40174968,"2022/02/03","03:17:18.05",0.94
"1830",40174992,"2022/02/03","03:58:38.09",1.08
"1831",40175008,"2022/02/03","04:28:14.05",0.99
"1832",40175080,"2022/02/03","06:32:27.96",1.02
"1833",40175088,"2022/02/03","06:46:50.57",1.45
"1834",40175112,"2022/02/03","07:15:39.03",0.9
"1835",37387004,"2022/02/03","07:15:54.15",0.92
"1836",40175104,"2022/02/03","07:17:01.73",1.19
"1837",40175120,"2022/02/03","07:20:50.43",2.14
"1838",40175128,"2022/02/03","07:54:55.83",0.82
"1839",40175136,"2022/02/03","07:58:10.85",2.07
"1840",40175144,"2022/02/03","08:07:21.25",1
"1841",40175152,"2022/02/03","08:17:40.57",0.36
"1842",37386852,"2022/02/03","08:18:21.93",0.05
"1843",40175160,"2022/02/03","08:55:58.71",0.88
"1844",40175168,"2022/02/03","09:53:54.36",1.09
"1845",40175192,"2022/02/03","10:00:30.64",1.38
"1846",40175200,"2022/02/03","10:05:23.96",0.85
"1847",40175216,"2022/02/03","10:37:23.70",1.02
"1848",40175224,"2022/02/03","10:55:39.78",1.44
"1849",40175232,"2022/02/03","11:02:30.11",0.95
"1850",40175240,"2022/02/03","11:03:59.48",0.21
"1851",37387012,"2022/02/03","11:04:24.88",0.24
"1852",40175248,"2022/02/03","11:05:27.85",0.34
"1853",40175256,"2022/02/03","11:28:38.92",0.91
"1854",40175272,"2022/02/03","12:39:47.36",0.77
"1855",40175280,"2022/02/03","13:14:17.62",0.6
"1856",40175288,"2022/02/03","13:14:25.21",0.9
"1857",40175296,"2022/02/03","13:19:08.84",1.53
"1858",40175304,"2022/02/03","13:26:07.54",0.88
"1859",40175328,"2022/02/03","13:45:05.00",0.41
"1860",40175336,"2022/02/03","13:46:05.79",0.92
"1861",37387044,"2022/02/03","13:52:44.01",0.55
"1862",37387036,"2022/02/03","13:52:49.18",0.74
"1863",40175344,"2022/02/03","13:53:01.24",0.82
"1864",37387052,"2022/02/03","13:53:33.79",0.07
"1865",37387164,"2022/02/03","14:04:46.80",0.52
"1866",40175352,"2022/02/03","14:05:00.50",0.88
"1867",40175368,"2022/02/03","14:08:37.22",0.72
"1868",40175376,"2022/02/03","14:29:27.44",0.67
"1869",40175416,"2022/02/03","15:18:31.89",2.01
"1870",37387020,"2022/02/03","15:18:32.54",2.61
"1871",40175472,"2022/02/03","16:28:43.61",0.54
"1872",40175480,"2022/02/03","16:31:02.41",0.63
"1873",40175496,"2022/02/03","16:38:51.27",1.37
"1874",40175504,"2022/02/03","16:44:18.12",0.71
"1875",40175536,"2022/02/03","17:00:24.40",1.11
"1876",40175560,"2022/02/03","17:08:22.68",2.21
"1877",40175648,"2022/02/03","18:31:42.54",1.45
"1878",40175688,"2022/02/03","19:18:35.64",0.82
"1879",40175712,"2022/02/03","20:24:29.54",1.08
"1880",40175720,"2022/02/03","20:30:59.02",0.65
"1881",40175776,"2022/02/03","21:26:55.37",0.79
"1882",40175800,"2022/02/03","21:56:59.06",0.96
"1883",40175816,"2022/02/03","22:14:00.45",1.49
"1884",40175840,"2022/02/03","22:43:23.28",1.52
"1885",40175912,"2022/02/04","00:38:14.41",1.16
"1886",40175944,"2022/02/04","01:01:30.98",0.41
"1887",40175952,"2022/02/04","01:02:01.01",0.5
"1888",40175960,"2022/02/04","01:03:23.32",0.2
"1889",37387836,"2022/02/04","01:03:38.82",0.3
"1890",40175968,"2022/02/04","01:12:40.88",0.39
"1891",40175976,"2022/02/04","01:31:03.92",0.73
"1892",40176024,"2022/02/04","02:50:47.97",0.74
"1893",40176040,"2022/02/04","02:59:33.57",0.6
"1894",40176064,"2022/02/04","05:02:37.77",1.17
"1895",40176072,"2022/02/04","05:21:53.79",2.07
"1896",40176080,"2022/02/04","05:26:45.38",0.73
"1897",40176096,"2022/02/04","05:54:14.68",0.9
"1898",40176200,"2022/02/04","07:37:59.96",0.82
"1899",40176208,"2022/02/04","07:49:36.76",1.47
"1900",40176216,"2022/02/04","08:15:19.74",0.64
"1901",40176224,"2022/02/04","08:39:28.36",0.45
"1902",40176232,"2022/02/04","08:42:44.71",0.61
"1903",40176240,"2022/02/04","08:51:09.49",1.53
"1904",40176248,"2022/02/04","08:52:55.09",0.88
"1905",37387644,"2022/02/04","08:54:38.31",0.14
"1906",40176256,"2022/02/04","08:54:59.58",0.8
"1907",40176264,"2022/02/04","08:58:16.90",0.57
"1908",40176272,"2022/02/04","09:00:08.62",0.92
"1909",40176280,"2022/02/04","09:08:39.52",0.57
"1910",40176296,"2022/02/04","09:42:37.02",0.59
"1911",40176304,"2022/02/04","09:51:32.75",1.96
"1912",40176320,"2022/02/04","10:05:12.20",1.87
"1913",40176328,"2022/02/04","10:10:44.90",1.12
"1914",40176336,"2022/02/04","10:52:19.77",2.15
"1915",40176344,"2022/02/04","11:00:49.18",0.92
"1916",40176352,"2022/02/04","11:01:19.44",1.71
"1917",37387804,"2022/02/04","12:27:09.93",0.7
"1918",40176376,"2022/02/04","12:27:33.71",1.1
"1919",40176384,"2022/02/04","12:48:21.12",0.79
"1920",40176408,"2022/02/04","13:58:41.18",0.61
"1921",40176432,"2022/02/04","14:24:43.47",1.13
"1922",40176440,"2022/02/04","14:27:25.82",0.68
"1923",40176480,"2022/02/04","15:34:02.06",0.43
"1924",40176496,"2022/02/04","15:40:37.66",1.68
"1925",37387812,"2022/02/04","15:40:39.37",1.52
"1926",40176504,"2022/02/04","15:40:53.48",1.7
"1927",40176520,"2022/02/04","15:48:01.86",0.96
"1928",40176536,"2022/02/04","15:51:34.03",0.91
"1929",40176544,"2022/02/04","15:53:54.73",1.07
"1930",40176560,"2022/02/04","16:04:15.41",0.59
"1931",40176576,"2022/02/04","17:06:50.99",1.04
"1932",40176584,"2022/02/04","17:13:45.21",0.76
"1933",40176592,"2022/02/04","17:16:43.04",0.5
"1934",40176600,"2022/02/04","17:31:29.20",1.01
"1935",40176648,"2022/02/04","18:27:52.34",1.25
"1936",40176712,"2022/02/04","19:32:42.54",0.43
"1937",40176736,"2022/02/04","19:57:06.95",1.68
"1938",40176760,"2022/02/04","20:20:55.12",0.97
"1939",40176872,"2022/02/04","22:52:44.36",0.97
"1940",40176896,"2022/02/04","22:57:27.47",0.75
"1941",40176920,"2022/02/04","23:11:16.31",1.01
"1942",40176960,"2022/02/04","23:37:40.03",1.63
"1943",40177008,"2022/02/05","00:35:33.49",1.05
"1944",40177024,"2022/02/05","01:34:50.79",1
"1945",40177040,"2022/02/05","02:01:22.94",0.76
"1946",40177032,"2022/02/05","02:02:48.92",0.76
"1947",40177056,"2022/02/05","02:20:45.48",0.99
"1948",40177064,"2022/02/05","02:29:56.07",1.48
"1949",37388284,"2022/02/05","03:42:12.23",0.18
"1950",40177080,"2022/02/05","03:42:22.29",1.15
"1951",40177104,"2022/02/05","05:21:12.72",1.29
"1952",40177120,"2022/02/05","05:35:54.50",1.22
"1953",40177128,"2022/02/05","05:36:05.37",1.16
"1954",40177136,"2022/02/05","05:48:58.00",0.19
"1955",40177144,"2022/02/05","06:14:47.84",1.06
"1956",40177152,"2022/02/05","06:27:03.09",0.62
"1957",40177160,"2022/02/05","06:53:00.88",1.26
"1958",40177168,"2022/02/05","07:09:41.41",0.49
"1959",40177184,"2022/02/05","07:18:38.75",0.76
"1960",40177192,"2022/02/05","07:41:04.63",2.55
"1961",40177200,"2022/02/05","07:49:09.66",2.09
"1962",37388132,"2022/02/05","07:56:33.56",1.04
"1963",37388124,"2022/02/05","07:56:34.98",1.32
"1964",40177208,"2022/02/05","07:56:35.82",0.39
"1965",37388140,"2022/02/05","07:57:13.37",1.69
"1966",37388292,"2022/02/05","08:18:13.86",1.89
"1967",40177224,"2022/02/05","08:18:20.09",1.96
"1968",40177232,"2022/02/05","08:26:00.75",0.36
"1969",40177240,"2022/02/05","08:49:47.90",0.89
"1970",40177248,"2022/02/05","08:56:12.92",0.67
"1971",40177256,"2022/02/05","08:56:29.38",0.94
"1972",40177264,"2022/02/05","10:46:51.93",0.73
"1973",40177272,"2022/02/05","11:02:19.30",1.27
"1974",40177280,"2022/02/05","11:10:22.58",0.38
"1975",40177288,"2022/02/05","11:30:37.06",0.66
"1976",40177320,"2022/02/05","12:18:25.60",0.64
"1977",40177328,"2022/02/05","12:59:52.14",0.97
"1978",40177336,"2022/02/05","13:05:23.83",0.84
"1979",40177352,"2022/02/05","13:24:58.57",1.32
"1980",40177376,"2022/02/05","13:41:14.93",0.55
"1981",40177392,"2022/02/05","13:45:26.26",0.47
"1982",40177480,"2022/02/05","14:17:10.34",1.66
"1983",40177488,"2022/02/05","14:20:15.26",1.26
"1984",40177496,"2022/02/05","14:55:02.30",1.12
"1985",40177560,"2022/02/05","17:02:51.68",0.85
"1986",40177584,"2022/02/05","17:34:03.66",0.61
"1987",37388924,"2022/02/05","17:34:08.56",0.41
"1988",40177592,"2022/02/05","17:38:30.71",0.75
"1989",40177600,"2022/02/05","17:39:26.79",1.91
"1990",40177640,"2022/02/05","18:07:04.74",1.06
"1991",40177800,"2022/02/05","18:21:35.32",0.95
"1992",40177816,"2022/02/05","18:34:20.81",2.03
"1993",37388964,"2022/02/05","18:34:28.71",1.88
"1994",37389084,"2022/02/05","18:34:34.70",1.34
"1995",40177824,"2022/02/05","18:53:07.10",0.17
"1996",37388612,"2022/02/05","18:55:55.95",0.34
"1997",40177840,"2022/02/05","18:56:11.44",0.84
"1998",40177848,"2022/02/05","19:14:05.16",0.57
"1999",40177856,"2022/02/05","19:17:02.79",1.1
"2000",40177888,"2022/02/05","21:09:17.80",1.49
"2001",40177928,"2022/02/05","23:11:52.45",1.26
"2002",40177936,"2022/02/05","23:15:40.89",0.91
"2003",40177960,"2022/02/05","23:43:09.75",1.13
"2004",40177968,"2022/02/05","23:49:04.96",2.07
"2005",40177976,"2022/02/05","23:52:09.17",1.22
"2006",40177984,"2022/02/06","00:01:06.14",0.75
"2007",40178008,"2022/02/06","00:39:43.24",0.98
"2008",40178024,"2022/02/06","01:13:27.88",1.14
"2009",37388780,"2022/02/06","02:41:18.80",0.45
"2010",40178048,"2022/02/06","02:41:47.49",1.01
"2011",40178064,"2022/02/06","03:00:35.25",0.94
"2012",40178072,"2022/02/06","03:09:12.66",0.58
"2013",40178088,"2022/02/06","03:56:49.16",0.87
"2014",40178096,"2022/02/06","04:00:27.75",1.22
"2015",40178120,"2022/02/06","04:12:41.40",1.96
"2016",40178128,"2022/02/06","04:26:49.91",1.23
"2017",40178144,"2022/02/06","04:34:22.81",0
"2018",40178160,"2022/02/06","05:24:18.20",1.74
"2019",40178168,"2022/02/06","05:32:43.58",0.64
"2020",40178216,"2022/02/06","06:46:32.89",0.68
"2021",40178224,"2022/02/06","07:33:27.65",0.5
"2022",40178232,"2022/02/06","07:51:22.06",1.24
"2023",40178240,"2022/02/06","08:08:42.70",0.99
"2024",40178248,"2022/02/06","08:45:36.14",0.44
"2025",40178256,"2022/02/06","08:47:47.96",1.21
"2026",40178264,"2022/02/06","10:24:46.78",1.32
"2027",40178272,"2022/02/06","10:55:55.13",1.21
"2028",40178280,"2022/02/06","11:46:23.74",0.89
"2029",40178480,"2022/02/06","15:54:43.18",1.59
